Date,Tray,check,U_count,A_count,P_count,G_total,Mg_avg
28/02/14,8,-1,0,0,68,1.97,28.97
28/02/14,7,-1,6,1,139,4.2,30.22
28/02/14,6,-1,1,1,73,2.35,32.19
28/02/14,5,-1,7,3,62,1.89,30.48
28/02/14,4,-1,4,3,82,2.32,28.29
28/02/14,3,-1,6,6,49,1.41,28.78
28/02/14,2,-1,3,1,38,1.11,29.21
28/02/14,1,-1,NA,NA,26,0.73,28.08
03/03/14,12,11,0,0,0,NA,NA
03/03/14,11,-1,0,0,0,NA,NA
03/03/14,10,-1,0,0,28,0.78,27.86
03/03/14,9,-1,2,1,244,6.63,27.17
03/03/14,8,-1,0,0,156,4.7,30.12
03/03/14,7,-1,2,2,98,2.92,29.8
03/03/14,6,-1,5,3,115,3.71,32.26
03/03/14,5,-1,0,0,126,3.71,29.44
03/03/14,4,-1,3,1,132,3.82,28.94
03/03/14,3,-1,6,4,68,2.09,30.74
03/03/14,2,-1,8,7,51,1.53,30
03/03/14,1,-1,NA,NA,NA,NA,NA
05/03/14,12,11,0,0,0,NA,NA
05/03/14,11,-1,0,0,0,NA,NA
05/03/14,10,-1,0,0,69,1.81,26.23
05/03/14,9,-1,0,0,39,0.97,24.87
05/03/14,8,-1,1,2,102,2.78,27.26
05/03/14,7,-1,3,1,28,0.82,29.29
05/03/14,6,-1,4,0,83,2.49,30
05/03/14,5,-1,6,3,102,2.82,27.65
05/03/14,4,-1,1,4,79,2.14,27.09
05/03/14,3,-1,8,2,50,1.38,27.6
05/03/14,2,-1,7,6,NA,NA,NA
05/03/14,1,-1,8,4,NA,NA,NA
07/03/14,12,11,0,0,0,NA,NA
07/03/14,11,-1,0,0,0,NA,NA
07/03/14,10,-1,0,0,93,2.3,24.73
07/03/14,9,-1,2,1,31,0.8,25.81
07/03/14,8,-1,1,0,84,2.38,28.33
07/03/14,7,-1,3,2,60,1.78,29.67
07/03/14,6,-1,4,1,69,2,28.99
07/03/14,5,-1,5,4,64,1.71,26.72
07/03/14,4,-1,6,3,54,1.44,26.67
07/03/14,3,-1,1,4,60,1.56,26
07/03/14,2,-1,2,6,NA,NA,NA
07/03/14,1,-1,9,11,9,0.25,27.78
10/03/14,12,11,0,0,0,NA,NA
10/03/14,11,-1,0,0,0,NA,NA
10/03/14,10,-1,1,3,150,4.03,26.87
10/03/14,9,-1,3,1,166,4.19,25.24
10/03/14,8,-1,2,3,132,3.65,27.65
10/03/14,7,-1,3,2,120,3.38,28.17
10/03/14,6,-1,3,4,177,5.4,30.51
10/03/14,5,-1,6,1,123,3.6,29.27
10/03/14,4,-1,4,4,85,2.37,27.88
10/03/14,3,-1,9,3,100,2.75,27.5
10/03/14,2,-1,16,13,52,1.41,27.12
10/03/14,1,-1,NA,NA,NA,NA,NA
12/03/14,12,11,0,0,0,NA,NA
12/03/14,11,-1,0,0,0,NA,NA
12/03/14,10,-1,NA,NA,NA,NA,NA
12/03/14,9,-1,2,2,46,1.17,25.43
12/03/14,8,-1,1,1,45,1.15,25.56
12/03/14,7,-1,5,5,129,3.52,27.29
12/03/14,6,-1,3,3,68,2.03,29.85
12/03/14,5,-1,3,3,102,3.14,30.78
12/03/14,4,-1,1,1,53,1.61,30.38
12/03/14,3,-1,4,4,68,1.85,27.21
12/03/14,2,-1,7,7,61,1.67,27.38
12/03/14,1,-1,3,3,27,0.7,25.93
14/03/14,12,11,0,0,0,NA,NA
14/03/14,11,-1,0,0,0,NA,NA
14/03/14,10,-1,NA,NA,NA,NA,NA
14/03/14,9,-1,3,1,111,2.84,25.59
14/03/14,8,-1,1,2,103,2.73,26.51
14/03/14,7,-1,2,2,114,3.05,26.75
14/03/14,6,-1,3,3,135,3.83,28.37
14/03/14,5,-1,3,4,63,1.8,28.57
14/03/14,4,-1,5,1,85,2.47,29.06
14/03/14,3,-1,6,2,90,2.34,26
14/03/14,2,-1,9,6,64,1.66,25.94
14/03/14,1,-1,8,3,11,0.3,27.27
17/03/14,12,11,0,0,0,NA,NA
17/03/14,11,-1,0,0,0,NA,NA
17/03/14,10,-1,0,0,30,0.9,30
17/03/14,9,-1,1,0,58,1.48,25.52
17/03/14,8,-1,3,3,99,2.65,26.77
17/03/14,7,-1,4,1,189,5.23,27.67
17/03/14,6,-1,5,4,54,1.45,26.85
17/03/14,5,-1,6,0,142,4.07,28.66
17/03/14,4,-1,8,2,66,1.97,29.85
17/03/14,3,-1,4,6,120,3.63,30.25
17/03/14,2,-1,8,3,75,1.98,26.4
17/03/14,1,-1,6,9,63,1.7,26.98
19/03/14,12,11,0,0,0,NA,NA
19/03/14,11,-1,0,0,0,NA,NA
19/03/14,10,-1,NA,NA,NA,NA,NA
19/03/14,9,-1,0,0,45,1.14,25.33
19/03/14,8,-1,1,1,115,2.94,25.57
19/03/14,7,-1,0,1,63,1.9,30.16
19/03/14,6,-1,0,0,84,2.27,27.62
19/03/14,5,-1,0,0,57,1.58,27.72
19/03/14,4,-1,1,1,54,1.56,28.89
19/03/14,3,-1,1,4,41,1.19,29.02
19/03/14,2,-1,4,3,46,1.33,28.91
19/03/14,1,-1,2,8,33,0.89,26.97
21/03/14,12,11,0,0,0,NA,NA
21/03/14,11,-1,0,0,0,NA,NA
21/03/14,10,-1,0,0,3,0.08,26.69
21/03/14,9,-1,0,1,62,1.7,27.42
21/03/14,8,-1,5,1,80,2.35,29.38
21/03/14,7,-1,1,0,68,1.93,28.38
21/03/14,6,-1,5,3,143,4,27.97
21/03/14,5,-1,0,5,78,2.62,33.59
21/03/14,4,-1,4,2,103,3.31,32.14
21/03/14,3,-1,4,2,55,1.58,28.73
21/03/14,2,-1,5,7,46,1.41,30.65
21/03/14,1,-1,4,0,5,0.13,26
24/03/14,12,11,0,0,0,NA,NA
24/03/14,11,-1,0,0,0,NA,NA
24/03/14,10,-1,NA,NA,NA,NA,NA
24/03/14,9,-1,2,1,26,0.64,24.62
24/03/14,8,-1,4,0,119,3.06,25.71
24/03/14,7,-1,4,2,144,3.7,25.69
24/03/14,6,-1,6,4,168,4.51,26.85
24/03/14,5,-1,7,4,155,4.02,25.94
24/03/14,4,-1,7,5,185,5.27,28.49
24/03/14,3,-1,6,5,168,4.53,26.96
24/03/14,2,-1,9,3,93,2.66,28.6
24/03/14,1,-1,11,8,74,2.13,28.78
26/03/14,12,11,0,0,0,NA,NA
26/03/14,11,-1,0,0,0,NA,NA
26/03/14,10,-1,NA,NA,NA,NA,NA
26/03/14,9,-1,2,1,46,1.25,27.17
26/03/14,8,-1,5,0,63,1.72,27.3
26/03/14,7,-1,6,0,60,1.62,27
26/03/14,6,-1,5,2,73,2.13,29.18
26/03/14,5,-1,2,0,29,0.83,28.62
26/03/14,4,-1,2,0,54,1.73,32.04
26/03/14,3,-1,4,1,28,0.79,28.21
26/03/14,2,-1,6,3,48,1.53,31.88
26/03/14,1,-1,2,1,22,0.63,28.64
28/03/14,12,11,0,0,0,NA,NA
28/03/14,11,-1,0,0,0,NA,NA
28/03/14,10,-1,NA,NA,NA,NA,NA
28/03/14,9,-1,2,1,108,2.86,26.98
28/03/14,8,-1,2,1,24,0.68,28.33
28/03/14,7,-1,3,3,79,2.22,28.1
28/03/14,6,-1,3,5,116,3.19,27.5
28/03/14,5,-1,4,2,73,2.14,29.32
28/03/14,4,-1,3,3,65,1.99,30.62
28/03/14,3,-1,1,3,28,0.78,27.86
28/03/14,2,-1,2,6,40,1.15,28.75
28/03/14,1,-1,11,8,10,0.26,26
31/03/14,12,11,0,0,0,NA,NA
31/03/14,11,-1,0,0,0,NA,NA
31/03/14,10,-1,0,0,23,0.56,24.34
31/03/14,9,-1,0,2,77,2.02,26.23
31/03/14,8,-1,4,2,79,2.31,29.24
31/03/14,7,-1,2,5,130,3.72,28.61
31/03/14,6,-1,6,0,87,2.44,28.04
31/03/14,5,-1,9,8,154,4.43,28.76
31/03/14,4,-1,6,3,114,3.03,26.54
31/03/14,3,-1,7,0,114,3.33,29.21
31/03/14,2,-1,5,4,75,1.99,26.53
31/03/14,1,-1,NA,NA,NA,NA,NA
02/04/14,12,11,0,0,0,NA,NA
02/04/14,11,-1,0,0,0,NA,NA
02/04/14,10,-1,0,0,7,0.18,25.71
02/04/14,9,-1,0,0,47,1.18,25.11
02/04/14,8,-1,3,1,67,1.79,26.72
02/04/14,7,-1,3,3,90,2.57,28.56
02/04/14,6,-1,2,0,89,2.77,31.12
02/04/14,5,-1,4,1,105,3.13,29.81
02/04/14,4,-1,5,3,107,3,28.04
02/04/14,3,-1,3,5,79,2.24,28.35
02/04/14,2,-1,4,1,64,1.82,28.44
02/04/14,1,-1,6,3,55,1.45,26.36
04/04/14,12,11,0,0,0,NA,NA
04/04/14,11,-1,0,0,0,NA,NA
04/04/14,10,-1,0,0,18,0.44,24.44
04/04/14,9,-1,2,1,102,2.49,24.41
04/04/14,8,-1,2,0,128,3.32,25.94
04/04/14,7,-1,3,3,93,2.61,28.07
04/04/14,6,-1,0,2,81,2.12,26.17
04/04/14,5,-1,1,2,86,2.23,25.93
04/04/14,4,-1,4,1,46,1.11,24.13
04/04/14,3,-1,3,2,80,2.07,25.88
04/04/14,2,-1,7,6,35,0.92,26.29
04/04/14,1,-1,1,4,11,0.29,26.36
07/04/14,12,11,0,0,0,NA,NA
07/04/14,11,-1,0,0,0,NA,NA
07/04/14,10,-1,NA,NA,NA,NA,NA
07/04/14,9,-1,1,0,201,5.6,27.86
07/04/14,8,-1,3,1,140,3.71,26.5
07/04/14,7,-1,4,0,173,5.08,29.36
07/04/14,6,-1,6,0,100,2.71,27.1
07/04/14,5,-1,8,4,133,3.9,29.32
07/04/14,4,-1,4,2,138,3.82,27.68
07/04/14,3,-1,7,3,94,2.76,29.36
07/04/14,2,-1,9,8,99,2.72,27.48
07/04/14,1,-1,14,11,117,2.99,25.56
09/04/14,12,11,0,0,0,NA,NA
09/04/14,11,-1,0,0,0,NA,NA
09/04/14,10,-1,0,0,5,0.14,28
09/04/14,9,-1,0,1,46,1.32,28.7
09/04/14,8,-1,0,2,62,1.76,28.39
09/04/14,7,-1,1,2,42,1.24,29.52
09/04/14,6,-1,0,2,47,1.4,29.79
09/04/14,5,-1,0,3,111,3.35,30.18
09/04/14,4,-1,1,5,63,1.74,27.62
09/04/14,3,-1,0,6,94,2.81,29.89
09/04/14,2,-1,6,3,60,1.83,30.5
09/04/14,1,-1,1,6,53,1.58,29.81
12/04/14,12,11,0,0,0,NA,NA
12/04/14,11,-1,0,0,0,NA,NA
12/04/14,10,-1,1,0,124,3.31,26.69
12/04/14,9,-1,3,3,95,2.78,29.26
12/04/14,8,-1,2,2,152,4.39,28.88
12/04/14,7,-1,1,5,100,3.02,30.2
12/04/14,6,-1,2,2,142,4.4,30.99
12/04/14,5,-1,4,3,126,3.88,30.79
12/04/14,4,-1,6,5,133,3.99,30
12/04/14,3,-1,9,6,115,3.27,28.44
12/04/14,2,-1,6,11,66,1.98,30
12/04/14,1,-1,8,9,NA,NA,NA
14/04/14,12,11,0,0,0,NA,NA
14/04/14,11,-1,0,0,0,NA,NA
14/04/14,10,-1,NA,NA,NA,NA,NA
14/04/14,9,-1,1,0,42,1.22,29.05
14/04/14,8,-1,1,1,49,1.63,33.27
14/04/14,7,-1,3,1,67,2,29.85
14/04/14,6,-1,2,2,113,3.45,30.53
14/04/14,5,-1,3,2,74,2.2,29.73
14/04/14,4,-1,1,1,41,1.2,29.37
14/04/14,3,-1,3,3,46,1.37,29.78
14/04/14,2,-1,6,7,22,0.63,28.64
14/04/14,1,-1,8,7,46,1.41,30.65
16/04/14,12,11,0,0,0,NA,NA
05/02/14,11,-1,0,0,0,NA,NA
16/04/14,10,-1,0,0,25,0.66,26.4
16/04/14,9,-1,1,0,133,3.45,25.94
16/04/14,8,-1,0,0,159,4.55,28.61
16/04/14,7,-1,3,2,115,3.43,29.83
16/04/14,6,-1,3,3,80,2.45,30.63
16/04/14,5,-1,4,1,97,2.71,27.94
16/04/14,4,-1,4,6,102,2.88,28.24
16/04/14,3,-1,0,0,67,1.89,28.21
16/04/14,2,-1,3,1,29,0.81,27.93
16/04/14,1,-1,8,4,10,0.28,28
18/04/14,12,11,0,0,0,NA,NA
18/04/14,11,-1,0,0,0,NA,NA
18/04/14,10,-1,0,0,92,2.33,25.33
18/04/14,9,-1,1,0,50,1.34,26.8
18/04/14,8,-1,0,1,83,2.17,26.15
18/04/14,7,-1,2,3,63,1.7,26.98
18/04/14,6,-1,3,0,116,3.39,29.22
18/04/14,5,-1,4,1,60,1.61,26.83
18/04/14,4,-1,1,5,91,2.41,26.48
18/04/14,3,-1,1,1,47,1.22,25.96
18/04/14,2,-1,6,8,63,1.66,26.35
18/04/14,1,-1,9,8,NA,NA,NA
21/04/14,12,11,0,0,0,NA,NA
21/04/14,11,-1,0,0,0,NA,NA
21/04/14,10,-1,0,0,6,0.16,26.67
21/04/14,9,-1,0,0,139,3.56,25.61
21/04/14,8,-1,0,3,126,3.92,31.11
21/04/14,7,-1,2,0,94,2.78,29.58
21/04/14,6,-1,3,1,133,3.86,29.02
21/04/14,5,-1,0,2,69,2.11,30.58
21/04/14,4,-1,0,0,119,3.5,29.41
21/04/14,3,-1,3,4,101,2.89,28.61
21/04/14,2,-1,7,8,93,2.64,28.39
21/04/14,1,-1,9,10,72,2.14,29.72
23/04/14,12,11,0,0,0,NA,NA
23/04/14,11,-1,0,0,0,NA,NA
23/04/14,10,-1,0,0,19,0.48,25.26
23/04/14,9,-1,0,0,35,0.91,26
23/04/14,8,-1,1,0,84,2.45,29.17
23/04/14,7,-1,0,0,77,2.17,28.18
23/04/14,6,-1,1,1,98,2.9,29.59
23/04/14,5,-1,3,0,84,2.52,30
23/04/14,4,-1,0,0,56,1.65,29.46
23/04/14,3,-1,5,4,34,0.94,27.65
23/04/14,2,-1,8,6,46,1.27,27.61
23/04/14,1,-1,9,9,22,0.59,26.82
25/04/14,12,11,0,0,0,NA,NA
25/04/14,11,-1,0,0,0,NA,NA
25/04/14,10,-1,0,0,123,2.96,24.07
25/04/14,9,-1,0,0,62,1.58,25.48
25/04/14,8,-1,0,1,111,2.93,26.4
25/04/14,7,-1,2,0,99,2.65,26.77
25/04/14,6,-1,1,1,78,2.14,27.44
25/04/14,5,-1,2,3,84,2.36,28.1
25/04/14,4,-1,0,4,80,2.02,25.25
25/04/14,3,-1,5,6,52,1.34,25.77
25/04/14,2,-1,8,2,38,0.99,26.05
25/04/14,1,-1,0,0,15,0.37,24.67
28/04/14,12,11,0,0,0,NA,NA
28/04/14,11,-1,0,0,0,NA,NA
28/04/14,10,-1,0,0,1,NA,NA
28/04/14,9,-1,0,0,123,2.99,24.31
28/04/14,8,-1,0,1,170,5.01,29.47
28/04/14,7,-1,0,2,126,3.76,29.84
28/04/14,6,-1,NA,NA,142,4.36,30.7
28/04/14,5,-1,NA,NA,142,3.87,27.25
28/04/14,4,-1,NA,NA,133,4.07,30.6
28/04/14,3,-1,NA,NA,77,2.04,26.49
28/04/14,2,-1,NA,NA,92,2.66,28.91
28/04/14,1,-1,NA,NA,51,1.38,27.06
30/04/14,12,11,0,0,0,NA,NA
30/04/14,11,-1,0,0,0,NA,NA
30/04/14,10,-1,0,0,19,0.52,27.37
30/04/14,9,-1,5,1,34,0.94,27.65
30/04/14,8,-1,2,0,67,1.86,27.76
30/04/14,7,-1,3,1,89,2.78,31.24
30/04/14,6,-1,4,2,74,2.07,27.97
30/04/14,5,-1,1,0,83,2.58,31.08
30/04/14,4,-1,3,3,40,1.29,32.25
30/04/14,3,-1,NA,NA,73,2.1,28.77
30/04/14,2,-1,4,3,49,1.37,27.96
30/04/14,1,-1,8,11,38,1.2,31.58
02/05/14,12,11,0,0,0,NA,NA
02/05/14,11,-1,0,0,0,NA,NA
02/05/14,10,-1,0,0,68,1.88,27.69
02/05/14,9,-1,6,0,97,2.58,26.64
02/05/14,8,-1,2,0,60,1.66,27.67
02/05/14,7,-1,2,1,88,2.64,30
02/05/14,6,-1,2,NA,73,2.16,29.59
02/05/14,5,-1,5,5,85,2.36,27.76
02/05/14,4,-1,2,3,47,1.41,30
02/05/14,3,-1,8,5,42,1.12,NA
02/05/14,2,-1,5,2,27,0.72,26.66
02/05/14,1,-1,NA,10,7,0.19,27.14
05/05/14,12,11,0,0,0,NA,NA
05/05/14,11,-1,0,0,0,NA,NA
05/05/14,10,-1,0,0,5,0.15,30
05/05/14,9,-1,8,0,154,4.2,27.27
05/05/14,8,-1,3,0,173,4.81,27.8
05/05/14,7,-1,3,1,105,3.04,28.95
05/05/14,6,-1,3,1,144,4.3,29.86
05/05/14,5,-1,4,0,135,4.08,30.22
05/05/14,4,-1,3,5,130,3.84,29.54
05/05/14,3,-1,12,5,119,3.51,29.5
05/05/14,2,-1,8,5,79,2.18,27.6
05/05/14,1,-1,3,0,37,1.01,27.3
07/05/14,12,11,0,0,0,NA,NA
07/05/14,11,-1,0,0,0,NA,NA
07/05/14,10,-1,NA,NA,NA,NA,NA
07/05/14,9,-1,NA,NA,51,1.39,27.45
07/05/14,8,-1,3,4,89,2.46,27.64
07/05/14,7,-1,3,3,104,3.53,33.94
07/05/14,6,-1,3,4,97,2.89,29.79
07/05/14,5,-1,4,3,84,2.61,31.07
07/05/14,4,-1,2,5,81,2.26,27.9
07/05/14,3,-1,5,6,58,1.71,29.48
07/05/14,2,-1,4,6,34,0.97,28.52
07/05/14,1,-1,1,2,38,1.06,27.89
09/05/14,12,11,0,0,0,NA,NA
09/05/14,11,-1,0,0,0,NA,NA
09/05/14,10,-1,0,0,27,0.66,24.44
09/05/14,9,-1,0,0,62,1.55,25
09/05/14,8,-1,1,2,66,1.7,25.76
09/05/14,7,-1,4,0,105,2.9,27.62
09/05/14,6,-1,2,1,119,3.32,27.9
09/05/14,5,-1,3,5,80,2.07,25.88
09/05/14,4,-1,4,1,66,1.77,26.82
09/05/14,3,-1,5,2,71,1.87,26.34
09/05/14,2,-1,3,2,43,1.07,24.88
09/05/14,1,-1,NA,NA,NA,NA,NA
12/05/14,12,11,0,0,0,NA,NA
12/05/14,11,-1,0,0,0,NA,NA
12/05/14,10,-1,0,0,10,0.27,27
12/05/14,9,-1,1,0,202,5.79,28.66
12/05/14,8,-1,4,3,132,3.87,29.32
12/05/14,7,-1,5,3,105,3.15,30
12/05/14,6,-1,0,3,48,1.43,29.79
12/05/14,5,-1,4,4,97,2.97,30.62
12/05/14,4,-1,7,8,67,1.94,28.96
12/05/14,3,-1,6,8,109,3.24,29.72
12/05/14,2,-1,9,3,71,2.09,29.44
12/05/14,1,-1,14,11,61,1.81,29.67
14/05/14,12,11,0,0,0,NA,NA
14/05/14,11,-1,0,0,0,NA,NA
14/05/14,10,-1,2,0,29,0.79,27.24
14/05/14,9,-1,1,0,41,1.17,28.54
14/05/14,8,-1,2,2,87,2.56,29.43
14/05/14,7,-1,4,6,108,3.21,29.72
14/05/14,6,-1,5,4,54,1.71,31.67
14/05/14,5,-1,12,9,78,2.31,29.62
14/05/14,4,-1,6,3,53,1.72,32.45
14/05/14,3,-1,2,0,66,1.93,29.24
14/05/14,2,-1,4,1,32,0.95,29.69
14/05/14,1,-1,6,6,41,1.2,29.27
16/05/14,12,11,0,0,0,NA,NA
16/05/14,11,-1,0,0,0,NA,NA
16/05/14,10,-1,0,0,121,3.62,29.92
16/05/14,9,-1,0,0,49,1.55,31.63
16/05/14,8,-1,1,0,111,3.31,29.82
16/05/14,7,-1,4,1,74,2.7,36.49
16/05/14,6,-1,3,0,92,2.91,31.63
16/05/14,5,-1,6,3,90,2.78,30.89
16/05/14,4,-1,3,1,63,2.16,34.29
16/05/14,3,-1,2,4,71,2.3,32.39
16/05/14,2,-1,7,8,55,1.93,35.09
16/05/14,1,-1,8,0,9,0.25,27.78
19/05/14,12,11,0,0,0,NA,NA
19/05/14,11,-1,0,0,0,NA,NA
19/05/14,10,-1,0,0,27,0.82,30.37
19/05/14,9,-1,4,0,116,3.63,31.29
19/05/14,8,-1,4,0,148,4.59,31.01
19/05/14,7,-1,2,2,97,3.14,32.37
19/05/14,6,-1,3,2,107,3.68,34.39
19/05/14,5,-1,3,2,101,NA,NA
19/05/14,4,-1,2,3,105,3.05,NA
19/05/14,3,-1,4,2,98,3.24,33.06
19/05/14,2,-1,4,3,75,2.21,29.46
19/05/14,1,-1,1,8,62,1.9,30.64
21/05/14,12,11,0,0,0,NA,NA
21/05/14,11,-1,0,0,0,NA,NA
21/05/14,10,-1,1,1,62,1.63,26.23
21/05/14,9,-1,0,0,33,0.97,29.39
21/05/14,8,-1,4,0,156,4.64,29.74
21/05/14,7,-1,1,1,115,3.47,30.17
21/05/14,6,-1,1,2,87,2.59,29.77
21/05/14,5,-1,0,0,49,1.42,28.97
21/05/14,4,-1,3,6,64,1.88,28.97
21/05/14,3,-1,4,10,53,1.55,29.38
21/05/14,2,-1,3,7,45,1.29,28.67
21/05/14,1,-1,0,4,28,0.85,30.35
23/05/14,12,11,0,0,0,NA,NA
23/05/14,11,-1,0,0,0,NA,NA
23/05/14,10,-1,1,NA,134,3.59,26.8
23/05/14,9,-1,NA,NA,74,2.18,29.46
23/05/14,8,-1,NA,NA,75,2.17,28.93
23/05/14,7,-1,4,1,92,2.84,30.87
23/05/14,6,-1,NA,6,110,3.2,29.18
23/05/14,5,-1,NA,2,39,1.16,29.74
23/05/14,4,-1,3,8,58,1.59,27.41
23/05/14,3,-1,NA,2,46,1.32,28.69
23/05/14,2,-1,1,11,47,1.37,28.94
23/05/14,1,-1,3,7,31,0.87,28.06
26/05/14,12,11,0,0,0,NA,NA
26/05/14,11,-1,0,0,0,NA,NA
26/05/14,10,-1,0,0,33,0.91,27.58
26/05/14,9,-1,0,0,86,2.3,26.74
26/05/14,8,-1,1,0,191,5.65,29.58
26/05/14,7,-1,3,1,69,2.11,30.58
26/05/14,6,-1,4,0,136,4.24,31.18
26/05/14,5,-1,3,2,119,3.58,30.08
26/05/14,4,-1,6,2,107,3.11,29.07
26/05/14,3,-1,6,3,114,3.22,28.25
26/05/14,2,-1,8,8,69,2.01,29.13
26/05/14,1,-1,6,2,54,1.47,27.22
28/05/14,12,11,0,0,0,NA,NA
28/05/14,11,-1,0,0,0,NA,NA
28/05/14,10,-1,1,1,62,1.65,26.61
28/05/14,9,-1,0,0,51,1.55,30.39
28/05/14,8,-1,1,1,67,1.9,28.36
28/05/14,7,-1,2,1,87,2.72,31.26
28/05/14,6,-1,6,5,63,2,31.75
28/05/14,5,-1,4,4,80,2.33,29.13
28/05/14,4,-1,5,3,68,2.01,29.56
28/05/14,3,-1,6,2,43,1.27,29.54
28/05/14,2,-1,3,1,39,1.15,29.49
28/05/14,1,-1,7,5,39,1.21,31.03
30/05/14,12,11,0,0,0,NA,NA
30/05/14,11,-1,0,0,0,NA,NA
30/05/14,10,-1,3,2,81,2.07,25.88
30/05/14,9,-1,4,1,113,3.06,27.08
30/05/14,8,-1,9,0,77,2.07,26.88
30/05/14,7,-1,7,4,139,4.02,28.92
30/05/14,6,-1,4,0,86,2.44,28.37
30/05/14,5,-1,8,3,82,2.22,27.07
30/05/14,4,-1,6,2,64,1.63,25.47
30/05/14,3,-1,4,8,51,1.42,27.84
30/05/14,2,-1,8,5,27,0.68,25.19
30/05/14,1,-1,13,11,68,1.85,27.21
02/06/14,12,11,0,0,0,NA,NA
02/06/14,11,-1,0,0,0,NA,NA
02/06/14,10,-1,0,0,7,0.19,27.14
02/06/14,9,-1,NA,0,119,3.39,28.49
02/06/14,8,-1,0,0,168,4.79,28.51
02/06/14,7,-1,7,1,140,4.25,30.36
02/06/14,6,-1,6,2,123,3.6,29.27
02/06/14,5,-1,0,0,132,3.96,30
02/06/14,4,-1,1,3,144,4.09,28.4
02/06/14,3,-1,1,2,65,1.81,27.85
02/06/14,2,-1,4,6,84,2.44,29.05
02/06/14,1,-1,9,8,53,1.45,27.36
04/06/14,12,11,0,0,0,NA,NA
04/06/14,11,-1,0,0,0,NA,NA
04/06/14,10,-1,0,0,37,0.95,25.68
04/06/14,9,-1,3,0,72,2.07,28.75
04/06/14,8,-1,2,1,76,2.24,29.47
04/06/14,7,-1,1,0,94,2.84,30.21
04/06/14,6,-1,1,1,56,1.72,NA
04/06/14,5,-1,1,NA,73,2.26,30.96
04/06/14,4,-1,3,1,57,1.68,29.47
04/06/14,3,-1,1,0,43,1.31,30.47
04/06/14,2,-1,0,1,22,0.65,29.55
04/06/14,1,-1,0,0,23,0.66,28.7
06/06/14,12,11,0,0,0,NA,NA
06/06/14,11,-1,0,0,0,NA,NA
06/06/14,10,-1,0,0,157,4.19,26.69
06/06/14,9,-1,2,0,101,2.8,27.72
06/06/14,8,-1,1,0,62,1.95,31.45
06/06/14,7,-1,4,0,99,2.86,28.89
06/06/14,6,-1,1,2,65,1.92,29.54
06/06/14,5,-1,3,6,71,2.12,29.86
06/06/14,4,-1,5,5,66,1.74,26.36
06/06/14,3,-1,6,1,64,1.72,26.88
06/06/14,2,-1,8,8,47,1.31,27.87
06/06/14,1,-1,0,0,2,0.06,30
09/06/14,12,11,0,0,0,NA,NA
09/06/14,11,-1,0,0,0,NA,NA
09/06/14,10,-1,1,1,51,1.45,28.43
09/06/14,9,-1,1,0,120,3.16,26.33
09/06/14,8,-1,3,1,146,4.16,28.49
09/06/14,7,-1,1,2,176,5.29,30.06
09/06/14,6,-1,0,0,122,3.6,29.51
09/06/14,5,-1,3,3,190,5.71,30.05
09/06/14,4,-1,4,2,123,3.76,30.57
09/06/14,3,-1,3,1,114,3.3,28.95
09/06/14,2,-1,6,4,46,1.36,29.57
09/06/14,1,-1,9,11,48,1.46,30.42
11/06/14,12,11,0,0,0,NA,NA
11/06/14,11,-1,0,0,0,NA,NA
11/06/14,10,-1,5,1,80,2.11,26.38
11/06/14,9,-1,0,0,23,0.61,26.52
11/06/14,8,-1,0,0,95,2.58,27.16
11/06/14,7,-1,2,0,84,2.46,29.29
11/06/14,6,-1,1,3,72,2.1,29.17
11/06/14,5,-1,4,0,50,1.42,28.4
11/06/14,4,-1,3,1,53,1.74,32.83
11/06/14,3,-1,6,0,68,1.91,28.09
11/06/14,2,-1,3,1,20,0.57,28.5
11/06/14,1,-1,0,0,12,NA,NA
13/06/14,12,11,0,0,0,NA,NA
13/06/14,11,-1,0,0,0,NA,NA
13/06/14,10,-1,3,2,162,4.08,25.19
13/06/14,9,-1,0,0,76,1.95,25.79
13/06/14,8,-1,0,0,85,2.33,27.41
13/06/14,7,-1,0,0,62,1.72,27.74
13/06/14,6,-1,3,1,126,3.51,27.86
13/06/14,5,-1,3,4,54,1.51,27.96
13/06/14,4,-1,0,1,81,2.38,29.38
13/06/14,3,-1,0,0,44,1.17,26.59
13/06/14,2,-1,4,0,21,0.52,24.76
13/06/14,1,-1,7,8,3,NA,NA
16/06/14,12,11,0,0,0,NA,NA
16/06/14,11,-1,0,0,0,NA,NA
16/06/14,10,-1,NA,NA,NA,NA,NA
16/06/14,9,-1,5,1,87,2.21,25.4
16/06/14,8,-1,0,0,215,5.88,27.35
16/06/14,7,-1,1,1,153,4.37,28.56
16/06/14,6,-1,2,0,128,3.83,29.92
16/06/14,5,-1,1,1,140,4.09,29.21
16/06/14,4,-1,0,0,107,3.17,29.63
16/06/14,3,-1,1,3,91,2.63,28.9
16/06/14,2,-1,4,6,74,1.95,26.35
16/06/14,1,-1,8,8,24,0.58,24.17
18/06/14,12,11,0,0,0,NA,NA
18/06/14,11,-1,0,0,0,NA,NA
18/06/14,10,-1,0,0,8,0.21,26.25
18/06/14,9,-1,0,0,43,1.18,27.44
18/06/14,8,-1,1,1,72,1.83,25.42
18/06/14,7,-1,3,0,99,2.75,27.78
18/06/14,6,-1,3,3,84,2.45,29.17
18/06/14,5,-1,4,2,57,1.64,28.77
18/06/14,4,-1,0,2,83,2.36,28.43
